order_id,Sales,Quantity,Discount,Profit,customer_id,order_date,ship_mode,ship_date
CA-2017-134649,15.47,7,0.0,4.1769,CA-11965,2017-01-26,Second Class,2017-01-31
CA-2017-110842,10.89,1,0.0,2.8314,GA-14725,2017-11-11,Standard Class,2017-11-16
CA-2016-147368,695.7,2,0.5,-27.828,TC-21295,2016-06-09,First Class,2016-06-12
US-2015-104185,120.33,1,0.0,31.2858,JB-15400,2015-09-03,Second Class,2015-09-08
US-2014-125521,1139.92,4,0.0,284.98,CK-12325,2014-03-14,Standard Class,2014-03-19
US-2017-135062,229.544,7,0.2,83.2097,RL-19615,2017-08-31,Second Class,2017-09-04
CA-2017-135650,143.728,2,0.2,-32.3388,AC-10660,2017-03-23,Standard Class,2017-03-27
CA-2017-112865,36.048,3,0.2,-0.9012,BH-11710,2017-05-18,Standard Class,2017-05-22
US-2016-162852,845.488,8,0.3,-12.0784,BG-11695,2016-12-27,Standard Class,2016-12-31
CA-2017-138163,50.94,3,0.0,14.2632,XP-21865,2017-11-17,First Class,2017-11-20
CA-2017-152093,762.594,3,0.8,-1143.891,SN-20560,2017-09-10,Standard Class,2017-09-15
CA-2017-157854,56.28,6,0.0,15.7584,DM-13345,2017-04-08,Standard Class,2017-04-15
CA-2016-123617,7.434,6,0.7,-5.6994,AJ-10780,2016-11-28,Standard Class,2016-12-03
US-2016-128293,64.784,1,0.2,-12.9568,KC-16255,2016-06-02,First Class,2016-06-05
CA-2017-107342,28.16,4,0.0,13.2352,VF-21715,2017-12-17,Standard Class,2017-12-22
CA-2016-136371,14.98,1,0.0,6.8908,SV-20935,2016-03-19,Second Class,2016-03-21
CA-2017-137344,40.29,3,0.0,10.4754,EM-13810,2017-08-20,Same Day,2017-08-20
CA-2017-169810,20.23,7,0.0,9.5081,RB-19360,2017-07-25,Standard Class,2017-07-31
CA-2016-128594,1603.136,4,0.2,100.196,DJ-13510,2016-08-26,First Class,2016-08-29
CA-2016-154690,225.296,2,0.2,22.5296,CC-12370,2016-08-15,Second Class,2016-08-17
CA-2017-138975,67.8,4,0.0,4.068,SC-20380,2017-05-19,Standard Class,2017-05-23
CA-2017-106537,20.736,4,0.2,7.2576,RH-19495,2017-08-12,Standard Class,2017-08-17
US-2017-103828,31.44,3,0.0,8.4888,JK-15370,2017-08-13,Same Day,2017-08-13
CA-2016-115588,14.72,5,0.2,-3.312,AF-10885,2016-11-10,Second Class,2016-11-12
CA-2017-143861,17.088,2,0.2,1.068,LC-16885,2017-06-12,Standard Class,2017-06-19
CA-2014-148040,74.352,3,0.2,23.235,BF-11275,2014-03-22,Standard Class,2014-03-26
CA-2017-135167,4.26,1,0.0,1.7466,SC-20800,2017-06-15,Standard Class,2017-06-20
CA-2017-137022,811.28,8,0.0,24.3384,SW-20275,2017-11-16,Standard Class,2017-11-22
US-2017-102638,6.03,3,0.0,2.9547,MC-17845,2017-12-29,First Class,2017-12-31
US-2016-167339,153.568,2,0.2,-5.7588,TD-20995,2016-01-21,Second Class,2016-01-23
CA-2016-152072,52.34,2,0.0,24.5998,Dp-13240,2016-01-15,Standard Class,2016-01-19
CA-2016-102932,25.44,6,0.0,12.72,SD-20485,2016-09-19,Second Class,2016-09-23
CA-2014-165540,8.85,5,0.8,-13.7175,TM-21010,2014-02-21,Standard Class,2014-02-25
CA-2016-130799,6.96,4,0.0,2.2272,BK-11260,2016-11-11,Second Class,2016-11-16
CA-2016-164483,17.456,2,0.2,5.8914,JF-15490,2016-01-30,Standard Class,2016-02-03
US-2016-159856,307.92,5,0.2,-34.641,EP-13915,2016-10-18,Standard Class,2016-10-22
CA-2017-102099,6.63,3,0.0,1.7901,EP-13915,2017-12-18,First Class,2017-12-19
CA-2017-164049,23.85,5,0.0,10.7325,KH-16630,2017-11-02,Standard Class,2017-11-06
CA-2014-142727,51.96,2,0.0,12.99,HG-14845,2014-04-29,Second Class,2014-05-01
CA-2017-139913,11.56,2,0.0,5.6644,JC-16105,2017-10-23,Standard Class,2017-10-29
CA-2014-169033,49.65,5,0.0,20.853,KM-16720,2014-03-30,Standard Class,2014-04-03
US-2016-164630,959.968,4,0.2,119.996,EB-13975,2016-01-04,Standard Class,2016-01-09
US-2015-114839,408.422,2,0.3,-5.8346,PW-19240,2015-04-26,Standard Class,2015-04-30
CA-2015-166464,479.984,2,0.2,59.998,PG-18895,2015-09-12,Standard Class,2015-09-17
CA-2017-124898,184.66,7,0.0,84.9436,DB-12910,2017-09-11,Standard Class,2017-09-15
CA-2016-164035,23.12,5,0.2,8.381,CR-12730,2016-06-12,Standard Class,2016-06-17
CA-2016-153577,37.464,7,0.2,12.1758,KH-16330,2016-06-27,Standard Class,2016-07-01
CA-2014-127586,310.12,2,0.0,80.6312,CS-12400,2014-09-26,Standard Class,2014-09-30
CA-2017-121615,8.56,2,0.0,3.852,DL-12925,2017-11-03,Standard Class,2017-11-09
CA-2017-166415,11.22,3,0.0,0.2244,ME-17725,2017-02-19,Standard Class,2017-02-23
CA-2015-118444,387.136,4,0.2,24.196,VD-21670,2015-11-05,Standard Class,2015-11-09
CA-2014-113929,41.4,5,0.0,19.458,CK-12205,2014-06-16,Standard Class,2014-06-21
CA-2015-134747,135.72,3,0.0,35.2872,DL-12925,2015-10-12,Second Class,2015-10-17
CA-2017-155047,5.952,1,0.2,0.372,SE-20110,2017-08-27,First Class,2017-08-30
CA-2016-160129,15.8,5,0.2,2.37,LS-17200,2016-11-23,Same Day,2016-11-23
CA-2017-164329,129.3,2,0.0,6.465,MM-17920,2017-01-30,Same Day,2017-01-30
US-2015-141453,3.882,3,0.8,-5.823,DB-13270,2015-11-30,Second Class,2015-12-03
CA-2014-156993,6.08,1,0.0,3.04,RW-19630,2014-06-28,Standard Class,2014-07-04
CA-2014-157721,19.9,1,0.0,8.955,JM-16195,2014-09-02,First Class,2014-09-05
CA-2017-128629,18.84,3,0.0,7.9128,BP-11155,2017-07-10,Second Class,2017-07-14
CA-2017-158106,8.64,3,0.0,2.5056,CT-11995,2017-06-04,Standard Class,2017-06-10
US-2017-120390,1633.188,4,0.7,-1306.5504,TH-21550,2017-10-19,Standard Class,2017-10-26
CA-2017-143434,19.76,4,0.0,8.2992,ME-17320,2017-11-18,Standard Class,2017-11-24
CA-2015-168564,6.608,2,0.2,2.2302,TT-21220,2015-08-08,Same Day,2015-08-08
US-2016-169040,156.792,1,0.2,13.7193,GT-14710,2016-12-06,Standard Class,2016-12-12
CA-2017-155880,90.99,1,0.0,14.5584,JD-16150,2017-03-25,Standard Class,2017-03-31
CA-2017-126242,305.01,9,0.0,76.2525,MC-18100,2017-11-19,Standard Class,2017-11-24
CA-2016-166443,38.29,7,0.0,16.4647,LH-17020,2016-11-04,First Class,2016-11-05
CA-2017-169859,26.25,3,0.0,11.025,MP-18175,2017-12-14,Standard Class,2017-12-18
CA-2017-134915,41.6,4,0.2,13.0,EM-14140,2017-11-12,Same Day,2017-11-12
CA-2016-153353,39.99,1,0.0,11.5971,GG-14650,2016-08-18,Standard Class,2016-08-24
CA-2017-123638,191.646,3,0.1,31.941,MA-17995,2017-06-27,Standard Class,2017-07-04
CA-2017-168900,2.313,1,0.7,-1.9275,SH-20395,2017-05-04,Standard Class,2017-05-09
CA-2015-158456,19.936,4,0.2,7.2268,KT-16465,2015-12-24,Standard Class,2015-12-29
CA-2017-143665,20.34,3,0.0,9.3564,PO-19180,2017-04-26,Standard Class,2017-05-01
CA-2017-137428,81.568,2,0.2,9.1764,AY-10555,2017-12-16,Second Class,2017-12-21
CA-2014-162866,32.952,6,0.6,-19.7712,Co-12640,2014-12-27,Standard Class,2014-12-31
CA-2017-167941,499.584,3,0.2,43.7136,JF-15565,2017-11-06,Second Class,2017-11-09
CA-2017-111808,10.8,5,0.0,5.184,AR-10510,2017-12-16,Standard Class,2017-12-20
CA-2015-137512,244.006,2,0.3,-31.3722,AG-10675,2015-05-07,Standard Class,2015-05-12
CA-2017-139773,188.552,7,0.3,-2.6936,DV-13045,2017-12-04,Same Day,2017-12-04
CA-2017-134607,22.58,2,0.0,5.8708,HL-15040,2017-10-03,Second Class,2017-10-08
CA-2014-109232,545.94,6,0.0,87.3504,ND-18370,2014-01-13,Second Class,2014-01-16
CA-2015-139850,20.736,4,0.2,7.2576,GB-14575,2015-06-12,Standard Class,2015-06-17
CA-2014-131310,123.136,4,0.2,13.8528,CL-12565,2014-07-12,Standard Class,2014-07-18
US-2014-112872,53.424,3,0.2,4.6746,RC-19960,2014-12-06,Second Class,2014-12-11
CA-2016-139269,24.96,4,0.0,6.24,JB-16045,2016-05-25,Standard Class,2016-05-30
CA-2016-139010,12.99,1,0.0,0.7794,MC-17635,2016-02-21,Second Class,2016-02-26
CA-2016-134376,61.44,3,0.0,16.5888,TT-21265,2016-10-02,Standard Class,2016-10-06
CA-2017-147291,895.92,4,0.0,421.0824,MJ-17740,2017-03-11,Standard Class,2017-03-17
CA-2016-112893,55.36,4,0.2,18.684,AT-10735,2016-09-09,Second Class,2016-09-13
US-2014-150532,55.92,5,0.2,6.291,PB-19150,2014-07-14,Standard Class,2014-07-21
CA-2014-138317,24.896,4,0.2,8.4024,NW-18400,2014-06-21,Standard Class,2014-06-25
CA-2015-130610,19.0,5,0.0,8.93,VP-21730,2015-07-05,Standard Class,2015-07-10
CA-2017-104381,33.376,4,0.2,10.43,RD-19810,2017-12-16,Standard Class,2017-12-23
CA-2016-131499,207.48,1,0.0,62.244,MG-17875,2016-09-08,First Class,2016-09-10
CA-2014-148761,91.68,3,0.0,45.84,PA-19060,2014-05-17,Standard Class,2014-05-21
CA-2017-116519,904.9,5,0.0,253.372,CR-12730,2017-10-13,First Class,2017-10-15
CA-2014-130729,34.272,3,0.2,11.1384,AA-10375,2014-10-24,Standard Class,2014-10-29
CA-2016-124772,191.82,3,0.0,74.8098,JG-15160,2016-12-05,First Class,2016-12-06
CA-2016-115525,243.88,5,0.2,27.4365,RR-19525,2016-07-25,Standard Class,2016-07-29
CA-2017-134845,12.03,5,0.7,-9.223,SR-20425,2017-04-17,Standard Class,2017-04-23
US-2015-138919,344.22,2,0.4,-103.266,LS-16975,2015-09-17,Standard Class,2015-09-21
US-2016-160528,727.296,8,0.2,-172.7328,MH-18115,2016-08-23,Standard Class,2016-08-30
CA-2015-123568,5.04,3,0.0,0.2016,SC-20095,2015-11-08,Standard Class,2015-11-14
CA-2017-124674,327.7328,2,0.32,-14.4588,JB-16000,2017-11-17,Standard Class,2017-11-23
CA-2015-164441,52.272,11,0.2,17.6418,AC-10450,2015-11-08,Standard Class,2015-11-13
CA-2017-169054,254.352,3,0.2,0.0,MO-17800,2017-04-22,Standard Class,2017-04-26
CA-2014-106719,8.288,2,0.2,2.6936,RB-19645,2014-08-24,Same Day,2014-08-24
CA-2017-116855,504.9,5,0.0,80.784,AI-10855,2017-12-17,Standard Class,2017-12-21
US-2016-164189,403.168,4,0.2,25.198,DR-12880,2016-03-24,Standard Class,2016-03-28
CA-2015-168480,194.32,4,0.0,31.0912,DM-12955,2015-09-21,Standard Class,2015-09-27
US-2016-114293,195.136,4,0.2,-12.196,JH-16180,2016-11-21,Standard Class,2016-11-26
CA-2017-134173,20.736,4,0.2,7.2576,AB-10060,2017-09-16,Standard Class,2017-09-21
US-2015-123960,53.7,6,0.0,10.203,BD-11605,2015-06-11,Standard Class,2015-06-16
CA-2017-101749,171.288,3,0.2,-6.4233,AS-10045,2017-10-03,Standard Class,2017-10-08
US-2016-147991,16.72,5,0.2,3.344,ZD-21925,2016-05-05,Standard Class,2016-05-09
CA-2017-149559,12.96,2,0.0,6.2208,KF-16285,2017-09-11,Same Day,2017-09-12
CA-2015-135174,1022.97,5,0.4,-255.7425,BP-11230,2015-04-30,Second Class,2015-05-02
CA-2017-125290,13.9,5,0.0,3.614,CC-12430,2017-11-06,Second Class,2017-11-10
CA-2014-137351,43.176,7,0.2,13.4925,DB-13615,2014-09-30,Standard Class,2014-10-04
CA-2017-121419,411.8,2,0.0,70.006,TC-21475,2017-04-02,First Class,2017-04-04
US-2017-148054,41.96,2,0.0,2.9372,NZ-18565,2017-10-06,Standard Class,2017-10-11
CA-2016-128517,517.9,2,0.0,134.654,SW-20350,2016-04-09,Second Class,2016-04-14
US-2015-100377,2799.96,5,0.2,874.9875,TS-21370,2015-08-28,Standard Class,2015-09-01
CA-2017-131492,8.96,2,0.0,4.3008,HH-15010,2017-10-19,Second Class,2017-10-24
CA-2016-144554,119.976,3,0.2,22.4955,DM-13345,2016-11-07,Standard Class,2016-11-12
CA-2017-127621,26.88,8,0.2,9.744,RE-19450,2017-03-03,Standard Class,2017-03-07
CA-2015-145184,83.97,3,0.0,23.5116,JD-16150,2015-11-27,First Class,2015-11-29
CA-2017-106859,90.8,8,0.0,25.424,BF-11215,2017-03-13,Second Class,2017-03-18
US-2017-120089,663.936,4,0.2,82.992,ML-17755,2017-11-30,Same Day,2017-11-30
CA-2014-119375,2934.33,7,0.0,792.2691,YC-21895,2014-11-17,Standard Class,2014-11-22
CA-2016-125206,114.46,2,0.0,28.615,LR-16915,2016-01-03,First Class,2016-01-05
CA-2015-126137,120.666,2,0.15,18.4548,BS-11755,2015-10-03,Standard Class,2015-10-08
CA-2014-143903,342.864,3,0.2,38.5722,KM-16375,2014-07-20,Standard Class,2014-07-24
CA-2014-104780,31.84,8,0.0,10.5072,BT-11530,2014-05-21,Standard Class,2014-05-25
CA-2017-101182,12.96,2,0.0,6.2208,KB-16405,2017-09-04,First Class,2017-09-05
US-2017-132297,58.34,2,0.0,28.0032,DW-13480,2017-05-27,Standard Class,2017-06-02
CA-2014-100328,3.928,1,0.2,1.3257,JC-15340,2014-01-28,Standard Class,2014-02-03
CA-2017-118773,252.784,4,0.8,-417.0936,TP-21415,2017-02-09,Standard Class,2017-02-14
US-2017-159205,61.0,5,0.0,25.62,DB-12910,2017-03-31,Second Class,2017-04-02
CA-2016-112123,447.86,7,0.0,219.4514,BH-11710,2016-03-03,Standard Class,2016-03-08
CA-2015-114468,31.68,4,0.2,2.772,TD-20995,2015-08-23,Same Day,2015-08-23
CA-2017-135692,33.12,4,0.2,11.592,CV-12805,2017-04-27,Standard Class,2017-05-01
CA-2017-131233,10.776,3,0.2,3.5022,CS-12355,2017-04-14,Standard Class,2017-04-19
CA-2017-119578,695.16,6,0.0,34.758,JG-15310,2017-12-22,Second Class,2017-12-27
CA-2016-124562,12.957,7,0.7,-9.5018,JP-16135,2016-12-08,Standard Class,2016-12-12
US-2017-140074,25.68,6,0.0,11.556,EC-14050,2017-03-23,Standard Class,2017-03-29
CA-2016-103037,15.712,4,0.2,5.6956,KH-16630,2016-07-25,Standard Class,2016-07-29
CA-2017-127460,298.464,6,0.2,26.1156,FG-14260,2017-07-10,Standard Class,2017-07-14
CA-2016-121671,21.93,3,0.0,10.0878,AA-10480,2016-07-17,Standard Class,2016-07-22
CA-2016-150350,837.6,3,0.2,62.82,MS-17770,2016-08-23,Standard Class,2016-08-30
CA-2015-121720,1123.92,5,0.2,-182.637,JE-15610,2015-06-11,First Class,2015-06-12
CA-2017-149895,258.528,2,0.4,-47.3968,EB-14110,2017-09-08,Standard Class,2017-09-12
CA-2017-147564,49.12,4,0.0,23.0864,BP-11155,2017-10-02,Standard Class,2017-10-06
CA-2014-136399,44.46,2,0.0,14.6718,CC-12100,2014-12-16,First Class,2014-12-17
CA-2014-107916,13.28,2,0.0,6.3744,JP-15460,2014-08-24,First Class,2014-08-26
CA-2017-164168,30.56,5,0.8,-45.84,LS-16975,2017-11-12,Standard Class,2017-11-18
CA-2015-112557,206.43,3,0.0,90.8292,JL-15850,2015-04-25,First Class,2015-04-28
US-2014-122959,210.392,2,0.8,-336.6272,CY-12745,2014-12-12,Same Day,2014-12-12
CA-2017-162572,119.96,5,0.2,35.988,RB-19360,2017-09-25,Second Class,2017-09-27
US-2016-148110,347.802,7,0.3,-24.843,AR-10825,2016-09-05,Standard Class,2016-09-11
CA-2017-131828,963.136,4,0.2,108.3528,CS-11845,2017-02-11,Second Class,2017-02-13
CA-2014-109218,32.4,5,0.0,10.368,AR-10825,2014-06-30,Second Class,2014-07-03
CA-2016-120558,32.4,5,0.0,15.552,RD-19810,2016-06-07,First Class,2016-06-10
US-2014-109036,31.05,3,0.0,14.904,KH-16510,2014-12-20,Standard Class,2014-12-25
CA-2015-147830,2025.36,6,0.2,607.608,NF-18385,2015-12-15,First Class,2015-12-18
CA-2017-150497,735.98,2,0.0,331.191,SM-20950,2017-07-20,Standard Class,2017-07-24
CA-2014-128986,93.024,3,0.2,33.7212,GH-14410,2014-08-03,Second Class,2014-08-05
CA-2015-139584,284.364,2,0.4,-75.8304,EM-13810,2015-08-24,Standard Class,2015-08-28
US-2016-162677,67.64,5,0.2,5.9185,DB-13210,2016-03-26,First Class,2016-03-27
US-2014-150924,5.18,5,0.8,-8.029,PT-19090,2014-09-12,Second Class,2014-09-16
CA-2014-153969,15.56,2,0.0,7.3132,HF-14995,2014-09-21,Standard Class,2014-09-25
CA-2016-146682,67.0,5,0.0,32.16,KW-16435,2016-10-29,First Class,2016-10-31
CA-2016-138695,390.272,8,0.2,-24.392,KC-16675,2016-05-28,Standard Class,2016-06-03
CA-2017-107461,23.88,6,0.0,11.2236,PK-19075,2017-12-21,Second Class,2017-12-26
US-2016-133879,3.168,2,0.8,-4.752,KT-16465,2016-03-21,Standard Class,2016-03-28
CA-2017-157483,181.86,7,0.0,50.9208,EP-13915,2017-11-11,Standard Class,2017-11-18
US-2017-132059,180.588,2,0.7,-240.784,AP-10915,2017-09-23,Standard Class,2017-09-29
CA-2017-122280,18.76,2,0.0,9.0048,SH-20395,2017-09-10,Same Day,2017-09-10
CA-2017-105235,20.94,3,0.0,6.0726,SM-20950,2017-12-05,Standard Class,2017-12-11
CA-2017-152912,9.64,2,0.0,4.4344,BM-11650,2017-11-09,Second Class,2017-11-12
CA-2014-123498,26.046,3,0.8,-44.2782,TC-20980,2014-11-07,First Class,2014-11-09
CA-2017-159352,69.93,7,0.0,32.1678,KB-16585,2017-03-12,Standard Class,2017-03-17
US-2017-146416,3.75,1,0.0,1.8,JE-16165,2017-10-20,Second Class,2017-10-22
US-2015-163783,12.672,3,0.2,-3.168,DR-12940,2015-12-27,Standard Class,2016-01-01
CA-2017-123981,65.99,1,0.0,17.1574,RW-19630,2017-10-02,Standard Class,2017-10-08
CA-2017-158953,6.37,7,0.8,-9.555,ML-18040,2017-06-04,Standard Class,2017-06-08
CA-2014-165428,3.648,3,0.8,-6.0192,JL-15130,2014-09-01,First Class,2014-09-04
CA-2016-169026,23.34,3,0.0,0.2334,CM-12655,2016-08-08,Standard Class,2016-08-13
CA-2017-109750,29.97,3,0.0,14.0859,FH-14365,2017-07-22,Standard Class,2017-07-28
CA-2015-149384,3.366,3,0.7,-2.244,EH-13945,2015-07-10,Same Day,2015-07-10
CA-2014-131527,95.968,4,0.2,9.5968,TB-21280,2014-12-01,Standard Class,2014-12-07
CA-2017-164000,18.704,7,0.2,2.338,AH-10030,2017-12-18,Standard Class,2017-12-22
CA-2014-164224,149.232,3,0.2,3.7308,TT-21070,2014-05-18,Second Class,2014-05-20
CA-2014-158372,601.536,8,0.2,60.1536,RD-19900,2014-11-10,Standard Class,2014-11-16
CA-2016-108882,349.95,5,0.0,118.983,LA-16780,2016-01-09,Standard Class,2016-01-15
US-2017-108245,13.392,3,0.2,5.022,SH-19975,2017-09-22,Standard Class,2017-09-27
CA-2014-142314,207.24,11,0.0,58.0272,SF-20200,2014-12-23,Standard Class,2014-12-28
CA-2016-132409,1.504,1,0.2,0.1692,TH-21235,2016-05-26,Standard Class,2016-06-01
CA-2017-150189,75.18,6,0.0,35.3346,VG-21790,2017-07-08,First Class,2017-07-10
CA-2014-114433,149.97,3,0.0,52.4895,NP-18325,2014-05-13,Standard Class,2014-05-17
CA-2017-104640,931.176,3,0.2,314.2719,FH-14275,2017-11-10,Standard Class,2017-11-16
US-2015-137008,94.85,5,0.0,45.528,JP-15460,2015-10-02,Standard Class,2015-10-08
CA-2014-108189,9.408,2,0.2,3.4104,ES-14080,2014-10-02,First Class,2014-10-05
CA-2014-154641,375.34,1,0.0,18.767,KL-16645,2014-08-11,Standard Class,2014-08-16
CA-2017-131625,114.9,5,0.0,39.066,BN-11515,2017-09-01,Second Class,2017-09-05
US-2017-156356,26.046,3,0.8,-44.2782,ND-18370,2017-04-16,Standard Class,2017-04-22
CA-2016-138933,3.984,1,0.2,1.3944,JL-15130,2016-04-24,First Class,2016-04-27
CA-2016-140746,181.797,1,0.3,-15.5826,RC-19825,2016-01-15,Same Day,2016-01-15
CA-2016-146836,44.94,3,0.0,12.5832,CC-12475,2016-05-02,Same Day,2016-05-02
US-2016-127971,318.43,5,0.3,-77.333,DW-13195,2016-11-20,Standard Class,2016-11-27
US-2016-140809,56.45,5,0.0,14.677,CK-12760,2016-02-01,First Class,2016-02-03
CA-2017-114524,13.468,13,0.8,-22.8956,EG-13900,2017-03-31,Second Class,2017-04-05
CA-2017-113355,219.8,5,0.2,24.7275,SJ-20215,2017-12-01,Standard Class,2017-12-05
US-2017-140907,49.08,3,0.0,4.908,BP-11185,2017-12-10,Second Class,2017-12-12
CA-2016-159730,113.888,2,0.2,9.9652,SJ-20125,2016-09-17,Standard Class,2016-09-21
CA-2016-157868,24.85,7,0.0,11.6795,MC-17590,2016-12-23,Standard Class,2016-12-29
CA-2017-119389,60.312,3,0.2,5.2773,BG-11740,2017-04-17,First Class,2017-04-19
CA-2017-110373,7.056,3,0.2,2.205,MA-17560,2017-10-27,Second Class,2017-10-30
CA-2016-155474,107.984,1,0.2,9.4486,CC-12220,2016-07-08,Standard Class,2016-07-14
CA-2015-155453,4.608,2,0.2,1.6704,RA-19885,2015-08-09,Standard Class,2015-08-14
US-2016-161844,79.974,3,0.4,-29.3238,DK-12835,2016-12-09,Second Class,2016-12-14
US-2016-162103,3.136,2,0.8,-4.704,LB-16795,2016-11-13,Standard Class,2016-11-17
CA-2014-151554,20.736,4,0.2,7.2576,CM-11815,2014-11-14,First Class,2014-11-15
CA-2014-140662,99.98,2,0.0,7.9984,TS-21205,2014-11-17,First Class,2014-11-19
CA-2016-122518,10.08,4,0.2,3.528,RF-19345,2016-03-04,Second Class,2016-03-08
US-2014-126571,281.904,2,0.2,10.5714,JF-15565,2014-10-11,Standard Class,2014-10-15
CA-2014-143840,135.98,2,0.0,33.995,EH-14185,2014-05-22,Standard Class,2014-05-29
CA-2014-115980,2.97,3,0.0,1.3068,VW-21775,2014-07-15,Standard Class,2014-07-19
CA-2015-155145,7.92,8,0.0,3.4848,KN-16450,2015-12-27,Second Class,2015-12-29
CA-2015-146038,203.92,5,0.2,22.941,SJ-20215,2015-02-09,Standard Class,2015-02-16
CA-2017-133865,3359.952,6,0.2,1049.985,PS-19045,2017-05-08,Standard Class,2017-05-12
CA-2017-116358,18.24,3,0.0,9.12,KM-16225,2017-11-02,Standard Class,2017-11-06
CA-2014-102988,22.96,7,0.0,7.5768,GM-14695,2014-04-05,Second Class,2014-04-09
US-2014-117170,47.984,2,0.2,13.1956,KT-16465,2014-09-17,Standard Class,2014-09-24
CA-2014-159478,15.24,3,0.0,5.1816,MH-17785,2014-09-30,Standard Class,2014-10-06
CA-2014-103702,63.924,7,0.7,-46.8776,AF-10885,2014-09-12,Standard Class,2014-09-17
CA-2017-150525,6.56,2,0.0,1.9024,JP-16135,2017-02-20,Standard Class,2017-02-25
CA-2015-157770,494.376,3,0.2,49.4376,RD-19585,2015-12-13,First Class,2015-12-15
CA-2016-167290,11.68,2,0.0,3.504,JF-15295,2016-10-30,Standard Class,2016-11-04
CA-2014-106264,11.91,3,0.0,0.1191,CK-12595,2014-12-26,Standard Class,2014-12-30
CA-2014-138023,30.96,8,0.8,-52.632,KH-16510,2014-08-15,First Class,2014-08-18
CA-2017-113418,1704.89,11,0.0,767.2005,CM-12655,2017-10-01,First Class,2017-10-03
US-2015-110569,19.194,7,0.7,-12.796,EB-13870,2015-05-23,Standard Class,2015-05-30
CA-2017-136308,1919.976,3,0.2,215.9973,MW-18235,2017-11-16,Same Day,2017-11-16
US-2014-159926,50.997,1,0.7,-40.7976,CS-11950,2014-11-18,Standard Class,2014-11-22
CA-2014-104738,12.984,3,0.2,4.7067,SP-20620,2014-12-30,Second Class,2015-01-01
CA-2015-144386,25.344,6,0.2,8.8704,GT-14635,2015-11-05,Standard Class,2015-11-11
CA-2016-111416,232.4,5,0.2,78.435,LW-17215,2016-09-17,Standard Class,2016-09-22
CA-2016-162747,86.45,7,0.0,38.038,AH-10030,2016-03-20,Second Class,2016-03-25
US-2014-133130,603.92,5,0.2,45.294,TH-21100,2014-09-27,Standard Class,2014-10-01
CA-2017-169978,271.764,2,0.1,48.3136,HG-15025,2017-12-24,Standard Class,2017-12-28
CA-2017-161739,341.96,5,0.6,-427.45,EB-13750,2017-11-10,Second Class,2017-11-15
CA-2015-165057,181.35,9,0.0,48.9645,SC-20725,2015-09-11,Standard Class,2015-09-15
CA-2014-134551,43.512,7,0.2,3.8073,TS-21505,2014-12-20,Standard Class,2014-12-25
CA-2015-120810,68.94,3,0.0,20.682,TH-21550,2015-07-23,Standard Class,2015-07-27
CA-2014-165309,896.99,5,0.8,-1480.0335,KD-16270,2014-11-11,Standard Class,2014-11-15
CA-2017-122595,227.976,3,0.2,28.497,GM-14455,2017-12-14,Standard Class,2017-12-20
US-2017-109253,17.12,4,0.0,4.9648,PR-18880,2017-08-21,First Class,2017-08-22
CA-2016-145982,122.97,3,0.0,60.2553,TB-21055,2016-08-27,Second Class,2016-09-01
CA-2015-112014,50.8,5,0.0,13.208,ON-18715,2015-08-13,Standard Class,2015-08-20
CA-2017-154732,16.03,5,0.8,-25.648,AH-10195,2017-11-05,First Class,2017-11-07
US-2016-157308,15.712,4,0.2,5.6956,NM-18520,2016-08-17,Standard Class,2016-08-21
CA-2016-147536,89.97,3,0.0,18.8937,AR-10510,2016-12-26,Standard Class,2016-12-31
US-2014-134733,435.999,3,0.15,20.5176,BM-11650,2014-09-23,Standard Class,2014-09-28
US-2014-150434,359.98,2,0.0,93.5948,CA-12310,2014-07-19,Standard Class,2014-07-24
CA-2017-100335,73.008,9,0.2,26.4654,NF-18595,2017-09-07,Standard Class,2017-09-13
CA-2016-139234,3.208,2,0.8,-5.2932,AF-10870,2016-05-06,Standard Class,2016-05-10
US-2015-142020,30.44,4,0.0,14.3068,TC-21535,2015-06-04,Second Class,2015-06-08
CA-2015-139962,19.44,3,0.0,9.3312,Dp-13240,2015-12-13,Standard Class,2015-12-20
CA-2016-130050,9.552,3,0.6,-3.8208,MC-17425,2016-07-16,Second Class,2016-07-18
CA-2014-115161,290.666,2,0.15,3.4196,LC-17050,2014-01-31,First Class,2014-02-02
CA-2014-165379,10.368,2,0.2,3.6288,BM-11650,2014-07-09,Standard Class,2014-07-15
CA-2015-115511,141.96,2,0.0,41.1684,NW-18400,2015-11-21,Standard Class,2015-11-25
CA-2016-134887,1287.45,5,0.0,244.6155,TB-21280,2016-03-25,Same Day,2016-03-25
CA-2017-123778,25.824,6,0.2,9.0384,BS-11755,2017-09-23,Standard Class,2017-09-30
CA-2015-161718,28.44,3,0.0,11.376,SO-20335,2015-12-04,Standard Class,2015-12-10
CA-2016-100671,111.672,9,0.2,6.9795,CS-12490,2016-11-01,First Class,2016-11-04
CA-2017-142867,13.776,6,0.8,-22.0416,PO-19180,2017-03-17,Standard Class,2017-03-21
CA-2017-103156,24.048,9,0.2,7.2144,TD-20995,2017-11-23,First Class,2017-11-24
